REFERENCE_PE,NOM,CODE_SAFIR,TYPE_SITE,REGION,LIBELLE_REGION,COMPLEMENT_ADRESSE,DC_COMPLEMENTADRSITEPHYSIQUE,ADRESSE,CODE_POSTAL,COMMUNE,DN_LATITUDE,DN_LONGITUDE
ARA0073005895,MEYLAN,38040,DDA,84,AUVERGNE-RHONE-ALPES,NULL,Immeuble INOVALLIA,16 chemin de Malacher,38240,MEYLAN,"45,208464","5,787697"
ARA0088005904,PONTCHARRA,38041,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,40 Avenue de la gare,38530,PONTCHARRA,"45,432084","6,020107"
ARA0108005905,CENTRE ISERE,38044,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,73 boulevard Franklin Roosevelt,38500,VOIRON,"45,361776","5,594682"
ARA0109005658,ROUSSILLON ANATOLE FRANCE,38052,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,8 rue Anatole France,38150,ROUSSILLON,"45,363434","4,804304"
ARA0110005478,SAINT MARTIN D HERES,38060,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,22 avenue Benoît Frachon,38400,ST MARTIN D HERES,"45,184663","5,754015"
ARA0094003965,ECHIROLLES,38075,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,33 RUE NORMANDIE NIEMEN,38130,ECHIROLLES,"45,14886","5,72013"
ARA0095005724,FONTAINE LIBERTE,38091,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,26 rue de la Liberté,38600,FONTAINE,"45,191167","5,69604"
ARA0096005557,PONT DE CLAIX,38101,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,1 avenue du Marechal Juin,38800,LE PONT DE CLAIX,"45,120792","5,696406"
ARA0099004071,LA TOUR DU PIN,38124,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,8 RUE PIERRE VINCENDON,38110,LA TOUR DU PIN,"45,565225","5,442402"
ARA0100005779,VILLEFONTAINE,38171,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,315 RUE SERGE MAUROIT,38090,VILLEFONTAINE,"45,611729","5,155785"
BFC0087005992,LONS LE SAUNIER,39015,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,11 B avenue du Stade Municipal,39000,LONS LE SAUNIER,"46,670625","5,56129"
BFC0089005604,SAINT CLAUDE,39046,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,20 RUE DE BELLEFONTAINE,39200,ST CLAUDE,"46,380595","5,823968"
BFC0092001292,DOLE NERUDA,39054,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,22 rue Pablo Neruda,39100,DOLE,"47,08697","5,4715"
NAQ0073006072,APE PARENTIS,40002,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,113 Allée Malichecq,40160,PARENTIS EN BORN,"44,353594","-1,07044"
NAQ0070005009,APE SAINT PAUL LES DAX,40003,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,835 rue de l'Europe,40990,ST PAUL LES DAX,"43,728371","-1,077682"
NAQ0078005362,APE MONT DE MARSAN,40012,ALE,75,NOUVELLE-AQUITAINE,NULL,Immeuble BOSQUET ILOT C,105 rue Renée Darriet,40000,MONT DE MARSAN,"43,89911","-0,49361"
NAQ0243005749,DT LANDES,40019,DDA,75,NOUVELLE-AQUITAINE,NULL,NULL,3 place Francis Plante,40000,MONT DE MARSAN,"43,89097","-0,497903"
NAQ0082000559,APE DAX,40020,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,8 rue des Frènes,40100,DAX,"43,7182","-1,05634"
NAQ1034005749,DT LANDES,40029,DDA,75,NOUVELLE-AQUITAINE,NULL,NULL,3 place Francis Plante,40000,MONT DE MARSAN,"43,89097","-0,497903"
NAQ0083005517,APE ST VINCENT DE TYROSSE,40043,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,2 allée des Pyrénées,40230,ST VINCENT DE TYROSSE,"43,658165","-1,302515"
CEN0043005937,APE BLOIS GARE / A2S LOIR ET CHER,41000,ALE,24,CENTRE-VAL DE LOIRE,NULL,Ilot Ducoux,9 rue Auguste Poulain,41000,BLOIS,"47,584113","1,323987"
CEN0047006017,APE BLOIS LAPLACE,41014,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,67 avenue de Châteaudun,41000,BLOIS,"47,60167","1,328298"
CEN0045005470,APE Vendome,41022,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,11 bis Rue Albert 1er,41100,VENDOME,"47,799542","1,060447"
CEN0046005681,APE ROMORANTIN,41030,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,16 avenue Saint-Exupéry,41200,ROMORANTIN LANTHENAY,"47,35707","1,75121"
ARA0227004114,PLATEAU TEL. RHONE ALPES + ANDREZIEUX,42024,ALE,84,AUVERGNE-RHONE-ALPES,NULL,IMMEUBLE LE DIAMANT,ROND POINT AUGUSTE COLONNA,42160,ANDREZIEUX BOUTHEON,"45,530018","4,28014"
ARA0228005741,MONTBRISON GRANDS CHENES,42032,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,64 rue des Grands Chênes,42600,MONTBRISON,"45,599323","4,09291"
ARA0229005986,ROANNE,42040,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,2 rue des fosses,42300,ROANNE,"46,040632","4,071607"
ARA0212003803,SAINT ETIENNE OUEST,42045,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,18 AVENUE AUGUSTIN DUPRE,42000,ST ETIENNE,"45,43739","4,379175"
ARA0231006101,FIRMINY,42055,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,3 Rue de l'Ecole,42700,FIRMINY,"45,381677","4,28524"
ARA1363005377,SAINT ETIENNE TECHNOPOLE,42060,DDA,84,AUVERGNE-RHONE-ALPES,NULL,NULL,59 RUE DES ACIERIES,42000,SAINT ETIENNE,"45,45759","4,393407"
ARA0233003797,SAINT CHAMOND PORT SEC,42063,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,1 B RUE DU PORT SEC,42400,ST CHAMOND,"45,473177","4,511764"
ARA0234005549,RIVE DE GIER,42071,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,1 rue de la Petite Vitesse,42800,RIVE DE GIER,"45,524043","4,602061"
ARA0235003835,SAINT ETIENNE CHATEAUCREUX,42112,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,14 rue de la Montat,42100,ST ETIENNE,"45,439952","4,399454"
ARA0238003938,SAINT ETIENNE BELLEVUE,42120,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,29 rue du Mont,42100,ST ETIENNE,"45,418036","4,388759"
ARA0239003822,SAINT ETIENNE TERRASSE,42135,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,12 allée des Artilleurs,42000,ST ETIENNE,"45,463498","4,378485"
ARA0042000044,LE PUY EN VELAY,43011,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,5 rue des Chevaliers de Saint-Jean,43000,LE PUY EN VELAY,"45,044763","3,89073"
ARA0045005487,MONISTROL SUR LOIRE,43026,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,7 boulevard Mitterrand,43120,MONISTROL SUR LOIRE,"45,282828","4,174838"
ARA0041005912,BRIOUDE,43034,ALE,84,AUVERGNE-RHONE-ALPES,NULL,NULL,30 avenue de Lamothe,43100,BRIOUDE,"45,294732","3,388468"
PDL0082005452,Nantes Nord,44009,ALE,52,PAYS DE LA LOIRE,NULL,NULL,50 boulevard Albert Einstein,44300,NANTES,"47,26385","-1,569667"
PDL0080003137,CLISSON,44013,ALE,52,PAYS DE LA LOIRE,NULL,NULL,7 allée du Chantre,44190,CLISSON,"47,096684","-1,283733"
PDL0079005479,LA BAULE GUERANDE,44016,ALE,52,PAYS DE LA LOIRE,NULL,NULL,3 avenue des Noelles,44500,LA BAULE,"47,290807","-2,394016"
PDL0087005700,ST NAZAIRE,44021,ALE,52,PAYS DE LA LOIRE,NULL,NULL,10 boulevard de l'Université,44600,ST NAZAIRE,"47,253407","-2,264484"
PDL0074005652,Nantes Ste Luce,44033,ALE,52,PAYS DE LA LOIRE,NULL,NULL,1 allée des Citronniers,44300,NANTES,"47,2484","-1,495149"
PDL0076005650,Nantes Chantenay,44035,ALE,52,PAYS DE LA LOIRE,NULL,NULL,5 chemin Pressoir Chênaie,44100,NANTES,"47,198526","-1,590155"
PDL0088005544,CHATEAUBRIANT,44036,ALE,52,PAYS DE LA LOIRE,NULL,Bâtiment A,10 rue d'Ancenis,44110,CHATEAUBRIANT,"47,710901","-1,372935"
PDL0072005512,BLAIN,44039,ALE,52,PAYS DE LA LOIRE,NULL,NULL,1 rue des Droits de l'Homme,44130,BLAIN,"47,474732","-1,758946"
PDL0071005496,Saint Sébastien,44046,ALE,52,PAYS DE LA LOIRE,NULL,NULL,13 rue Marie Curie,44230,ST SEBASTIEN SUR LOIRE,"47,188649","-1,484047"
PDL0055003143,DT 44,44060,DDA,52,PAYS DE LA LOIRE,NULL,NULL,8 B rue de la Garde,44300,NANTES,"47,250023","-1,50305"
PDL0091006106,NANTES CENTRE,44075,ALE,52,PAYS DE LA LOIRE,NULL,NULL,8 avenue du Petit Clos,44300,NANTES,"47,23416","-1,57862"
PDL0001003075,Dr PDL CRUCY,44116,DRA,52,PAYS DE LA LOIRE,NULL,NULL,1 rue de la Cale Crucy,44100,NANTES,"47,197523","-1,585425"
PDL0092005651,Nantes Malakoff,44155,ALE,52,PAYS DE LA LOIRE,NULL,NULL,10 rue de Chypre,44000,NANTES,"47,215471","-1,524487"
PDL0093003138,PORNIC,44163,ALE,52,PAYS DE LA LOIRE,NULL,NULL,62 boulevard de Linz,44210,PORNIC,"47,12193","-2,113977"
PDL0094005464,REZE,44171,ALE,52,PAYS DE LA LOIRE,NULL,NULL,7 rue Eugène Orieux,44400,REZE,"47,18477","-1,546177"
PDL0084003045,MACHECOUL,44174,ALE,52,PAYS DE LA LOIRE,NULL,NULL,19 rue Marcel Bruneliere,44270,MACHECOUL,"46,993831","-1,819872"
PDL0096005640,TRIGNAC,44194,ALE,52,PAYS DE LA LOIRE,NULL,NULL,7 avenue Barbara,44570,TRIGNAC,"47,297261","-2,205791"
PDL0097005795,Saint Herblain,44212,ALE,52,PAYS DE LA LOIRE,NULL,NULL,4 rue de la Gironde,44800,ST HERBLAIN,"47,210815","-1,613463"
PDL0098006006,APE Ancenis,44243,ALE,52,PAYS DE LA LOIRE,NULL,NULL,336 rue François René Châteaubriand,44150,ANCENIS,"47,376376","-1,180475"
PDL0100006089,Nantes Haluchère,44266,ALE,52,PAYS DE LA LOIRE,NULL,NULL,224 boulevard Jules Verne,44300,NANTES,"47,24815","-1,521632"
CEN0050005313,DT 45 LOIRET / PE ORLEANS OUEST,45000,DDA,24,CENTRE-VAL DE LOIRE,NULL,NULL,10 RUE LAVOISIER,45140,INGRE,"47,903597","1,852823"
CEN0058005554,APE Orleans Sud,45009,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,18 avenue de la Boliere,45100,ORLEANS,"47,836674","1,932538"
CEN0065005545,APE ORLEANS NORD,45015,ALE,24,CENTRE-VAL DE LOIRE,NULL,Bâtiment B,8 avenue du Général Patton,45000,ORLEANS,"47,915954","1,901723"
CEN0056005313,DT 45 LOIRET / PE ORLEANS OUEST,45021,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,10 RUE LAVOISIER,45140,INGRE,"47,903597","1,852823"
CEN0069005459,APE Montargis,45023,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,111 rue des Déportés et Internés,45200,MONTARGIS,"47,99266","2,74538"
CEN0059005472,APE PITHIVIERS,45031,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,Rue Olympe de Gouges,45300,PITHIVIERS,"48,186199","2,251963"
CEN0060005471,APE Gien,45046,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,62 route d'Orléans,45500,GIEN,"47,695285","2,612732"
CEN0001001110,DR CENTRE SIEGE PLAZA,45054,DRA,24,CENTRE-VAL DE LOIRE,NULL,NULL,3 A RUE PIERRE GILLES DE GENNES,45000,ORLEANS,"47,915567","1,901972"
CEN0061005921,APE ORLEANS EST,45062,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,8 boulevard Émile Bernon,45800,ST JEAN DE BRAYE,"47,910719","1,972361"
CEN0464001126,APE ORLEANS LOIRE,45122,ALE,24,CENTRE-VAL DE LOIRE,NULL,NULL,50 rue Tudelle,45100,ORLEANS,"47,89272","1,90032"
OCC0044005963,SOUILLAC,46001,ALE,76,OCCITANIE,NULL,NULL,Place de la Gare,46200,SOUILLAC,"44,901786","1,466175"
OCC0047005563,CAHORS,46511,ALE,76,OCCITANIE,NULL,NULL,"94,Rue HAUTESSERRE",46000,CAHORS,"44,443922","1,43874"
OCC0048002667,FIGEAC,46534,ALE,76,OCCITANIE,NULL,NULL,6 AVENUE BERNARD FONTANGES,46100,FIGEAC,"44,609141","2,02168"
NAQ0075005390,APE AGEN,47012,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,104 AVENUE DU DOCTEUR JEAN BRU,47000,AGEN,"44,193418","0,614981"
NAQ0076000512,APE MARMANDE,47020,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,35 rue Portogruaro,47200,MARMANDE,"44,507457","0,154243"
NAQ0077005629,APE VILLENEUVE SUR LOT,47035,ALE,75,NOUVELLE-AQUITAINE,NULL,NULL,Avenue Lazare Carnot,47300,VILLENEUVE SUR LOT,"44,40279","0,70332"
NAQ0059000536,DT LOT ET GARONNE,47100,DDA,75,NOUVELLE-AQUITAINE,NULL,NULL,51 RUE ALBERT CAMUS,47000,AGEN,"44,191948","0,639532"
OCC0154005402,PE MENDE,48642,ALE,76,OCCITANIE,NULL,NULL,44 BIS AVENUE DU 11 NOVEMBRE,48000,MENDE,"44,524292","3,482909"
PDL0117006030,ANGERS ROSERAIE,49005,ALE,52,PAYS DE LA LOIRE,NULL,NULL,5 rue Henri Bergson,49000,ANGERS,"47,445163","-0,561854"
PDL0116005513,BEAUPREAU,49008,ALE,52,PAYS DE LA LOIRE,NULL,NULL,67 rue de la Limé,49600,BEAUPREAU,"47,20172","-0,991566"
PDL0115005780,Saumur,49009,ALE,52,PAYS DE LA LOIRE,NULL,NULL,680 avenue François Mitterrand,49400,SAUMUR,"47,243901","-0,076413"
PDL0112006007,APE Angers Capucins,49015,ALE,52,PAYS DE LA LOIRE,NULL,NULL,14 rue du general lize,49000,ANGERS,"47,491102","-0,564428"
PDL0111005860,Cholet,49019,ALE,52,PAYS DE LA LOIRE,NULL,NULL,24 rue du Carteron,49300,CHOLET,"47,048437","-0,869502"
PDL0123005860,Cholet,49024,ALE,52,PAYS DE LA LOIRE,NULL,NULL,24 rue du Carteron,49300,CHOLET,"47,048437","-0,869502"
PDL0118005859,Beaufort en Anjou,49032,ALE,52,PAYS DE LA LOIRE,NULL,NULL,3 place de la République,49250,BEAUFORT EN ANJOU,"47,437838","-0,2145"
PDL0119003002,SEGRE,49040,ALE,52,PAYS DE LA LOIRE,NULL,NULL,1 rue Auguste Rodin,49500,SEGRE,"47,69335","-0,86742"
PDL0120003100,ANGERS BALZAC,49055,ALE,52,PAYS DE LA LOIRE,NULL,NULL,4 rue des Basses Fouassieres,49000,ANGERS,"47,472842","-0,581251"
PDL0121005731,Angers Europe,49063,ALE,52,PAYS DE LA LOIRE,NULL,NULL,9 Bis boulevard Auguste Allonneau,49100,ANGERS,"47,484972","-0,526344"
PDL0103003100,ANGERS BALZAC,49104,DDA,52,PAYS DE LA LOIRE,NULL,NULL,4 rue des Basses Fouassieres,49000,ANGERS,"47,472842","-0,581251"
NOR0031005591,CHERBOURG La Noé - A2S Manche,50013,ALE,28,NORMANDIE,NULL,NULL,100 impasse des Cerisiers,50110,TOURLAVILLE,"49,640569","-1,580383"
NOR0027000628,CHERBOURG CENTRE,50016,ALE,28,NORMANDIE,NULL,NULL,25 RUE DOM PEDRO,50100,CHERBOURG OCTEVILLE,"49,638669","-1,614241"
NOR0032005429,SAINT-LO,50021,ALE,28,NORMANDIE,NULL,NULL,419 Rue Alexis de Tocqueville,50000,ST LO,"49,103","-1,07762"
NOR0034005006,GRANVILLE,50036,ALE,28,NORMANDIE,NULL,NULL,204 RUE PAUL DE GIBON,50400,GRANVILLE,"48,834472","-1,565521"
NOR0035000669,COUTANCES,50044,ALE,28,NORMANDIE,NULL,NULL,103 RUE GEOFFROY DE MONTBRAY,50200,COUTANCES,"49,041642","-1,446892"
NOR0036005777,AVRANCHES,50052,ALE,28,NORMANDIE,NULL,NULL,2 rue de la sablonniere,50300,AVRANCHES,"48,680122","-1,345948"
NOR0037006048,CHERBOURG PROVINCES,50124,ALE,28,NORMANDIE,NULL,NULL,2 rue de Touraine,50130,CHERBOURG EN COTENTIN,"49,626074","-1,634484"
GRE0023005616,REIMS JEANNE D ARC,51002,ALE,44,GRAND EST,NULL,NULL,1 rue des Thiolettes,51100,REIMS,"49,250645","4,053719"
GRE0020005615,REIMS BEZANNES,51012,ALE,44,GRAND EST,NULL,NULL,RUE LOUIS NEIL,51430,BEZANNES,"49,223177","4,003923"
GRE0021005618,REIMS NEUVILLETTE,51013,ALE,44,GRAND EST,NULL,NULL,Rue Charles Guggiari,51100,REIMS,"49,284797","4,026275"
GRE0013001213,DT MARNE,51023,DDA,44,GRAND EST,NULL,NULL,51 esplanade Fléchambault,51100,REIMS,"49,241883","4,03703"
GRE0029005619,EPERNAY,51421,ALE,44,GRAND EST,NULL,NULL,2 RUE MARCEL PAUL,51200,EPERNAY,"49,05039","3,9613"
GRE0031005617,REIMS MONT D ARENE,51436,ALE,44,GRAND EST,NULL,NULL,67 rue du Mont d'Arène,51100,REIMS,"49,261507","4,019411"
GRE0034005993,VITRY LE FRANCOIS,51444,ALE,44,GRAND EST,NULL,NULL,16 BIS BOULEVARD CARNOT,51300,VITRY LE FRANCOIS,"48,72292","4,58894"
GRE0036005363,APE CHALONS EN CHAMPAGNE,51452,ALE,44,GRAND EST,NULL,CASERNE CHANZY FORGEOT BAT 33,71 AVENUE DE LA 2EME DIVISION BLINDEE,51000,CHALONS EN CHAMPAGNE,"48,964718","4,363754"
GRE0027005855,SEZANNE,51475,ALE,44,GRAND EST,NULL,NULL,51 rue Aristide Briand,51120,SEZANNE,"48,718297","3,728409"
GRE0007001183,CHAUMONT,52614,ALE,44,GRAND EST,NULL,NULL,22 RUE JULES CHERET,52000,CHAUMONT,"48,097405","5,144604"
GRE0009005450,SAINT DIZIER,52622,ALE,44,GRAND EST,NULL,NULL,4 rue Godard Jeanson,52100,ST DIZIER,"48,631802","4,952229"
GRE0012006009,LANGRES,52630,ALE,44,GRAND EST,NULL,NULL,29 avenue du Général De Gaulle,52200,LANGRES,"47,848706","5,326523"
GRE0003006063,DT AUBE HAUTE MARNE CHAUMONT,52653,DDA,44,GRAND EST,NULL,NULL,4 rue Raymond Savignac,52000,CHAUMONT,"48,095811","5,144996"
PDL0050005862,Laval Saint Nicolas,53007,ALE,52,PAYS DE LA LOIRE,NULL,NULL,18 rue Albert Einstein,53000,LAVAL,"48,054497","-0,742265"
PDL0052005631,Laval Ferrié,53012,ALE,52,PAYS DE LA LOIRE,NULL,Bâtiment G,Rue du Général Ferrie,53000,LAVAL,"48,080737","-0,789427"
PDL0053005430,CHATEAU GONTIER,53020,ALE,52,PAYS DE LA LOIRE,NULL,Quartier de la Motte Vauvert,1 rue de l'Atlantique,53200,CHATEAU GONTIER,"47,826791","-0,722431"
PDL0054005408,APE MAYENNE,53035,ALE,52,PAYS DE LA LOIRE,NULL,NULL,24 rue Charles de Blois,53100,MAYENNE,"48,30037","-0,60874"
GRE0097005781,NANCY GENTILLY,54008,ALE,44,GRAND EST,NULL,NULL,199 rue Julie Victoire Daubie,54100,NANCY,"48,703066","6,145106"
GRE0111002338,BRIEY JARNY,54014,ALE,44,GRAND EST,NULL,NULL,2 RUE DE LA FILATURE,54150,BRIEY,"49,247174","5,939209"
GRE0113002395,LONGWY,54022,ALE,44,GRAND EST,NULL,NULL,ESPACE JEAN MONNET,54810,LONGLAVILLE,"49,532746","5,785847"
GRE0092002340,NANCY MAJORELLE,54028,ALE,44,GRAND EST,NULL,NULL,22 RUE FRANCOIS DE NEUFCHATEAU,54000,NANCY,"48,686937","6,164634"
GRE0117005197,LUNEVILLE RIVOLET,54030,ALE,44,GRAND EST,NULL,RESIDENCE MOZART,1 RUE CHARLES RIVOLET,54300,LUNEVILLE,"48,58782","6,49384"
GRE0118006066,NANCY JOFFRE,54045,ALE,44,GRAND EST,NANCY GRAND COEUR,Bâtiment D1,32 boulevard Joffre,54000,NANCY,"48,687348","6,178693"
GRE0101006013,PONT A MOUSSON,54053,ALE,44,GRAND EST,NULL,ZAC D'EMBIZE,158 rue Pierre Adt,54700,PONT A MOUSSON,"48,923995","6,067258"
GRE0102002337,TOUL PECHOT,54061,ALE,44,GRAND EST,NULL,NULL,90 avenue du Colonel Pechot,54200,TOUL,"48,681026","5,891444"
GRE0104002341,NANCY CRISTALLERIE,54102,ALE,44,GRAND EST,NULL,NULL,88 AVENUE DU XXEME CORPS,54000,NANCY,"48,698192","6,200428"
GRE1109005717,APE BAR LE DUC,54127,DDA,44,GRAND EST,NULL,NULL,77 rue ERNEST BRADFER,55012,BAR LE DUC,"48,766244","5,176689"
GRE0108002345,VANDOEUVRE ROTTERDAM,54133,ALE,44,GRAND EST,NULL,NULL,2 ALLEE DE ROTTERDAM,54500,VANDOEUVRE LES NANCY,"48,662972","6,182466"
GRE0123005717,APE BAR LE DUC,55215,ALE,44,GRAND EST,NULL,NULL,77 rue ERNEST BRADFER,55012,BAR LE DUC,"48,766244","5,176689"
GRE0124005086,VERDUN,55223,ALE,44,GRAND EST,NULL,ACTIPOLE SUD,RUE ROBERT DE COTTE,55100,VERDUN,"49,14903","5,40562"
GRE0127005129,POLE EMPLOI DE COMMERCY,55231,ALE,44,GRAND EST,NULL,NULL,54 B AVENUE STANISLAS,55200,COMMERCY,"48,760885","5,58712"
BRE0015000899,VANNES OUEST,56005,ALE,53,BRETAGNE,NULL,BATIMENT H,3 RUE MARIE CURIE,56890,PLESCOP,"47,677657","-2,801996"
BRE0018005444,LORIENT VILLE,56011,ALE,53,BRETAGNE,NULL,NULL,"2, rue Alice Coléno",56100,LORIENT,"47,756199","-3,389415"
BRE0019000947,PONTIVY,56026,ALE,53,BRETAGNE,NULL,ZONE ARTISANALE PORZH ROUZ,1 RUE KRISTEN NOGUES,56300,PONTIVY,"48,065529","-2,965917"
BRE0020005091,VANNES EST,56034,ALE,53,BRETAGNE,NULL,BATIMENT B RESIDENCE MOGADOR,15 ROUTE DE NANTES,56860,SENE,"47,653911","-2,735744"
BRE0021006028,PLOERMEL,56050,ALE,53,BRETAGNE,NULL,NULL,Rue Georges Brassens,56800,PLOERMEL,"47,93177","-2,39873"
BRE0022000958,AURAY,56065,ALE,53,BRETAGNE,NULL,NULL,7 RUE DE LA LIBERATION,56400,AURAY,"47,670806","-2,994299"
BRE0016005818,APE LANESTER,56073,ALE,53,BRETAGNE,NULL,NULL,42 avenue François Billoux,56607,LANESTER,"47,766604","-3,344918"
BRE0017000944,LORIENT MARINE,56081,ALE,53,BRETAGNE,NULL,NULL,9 RUE FRANCOIS TOULLEC,56100,LORIENT,"47,732375","-3,379214"
BRE0002000992,DT 56 / AGENCE SPECIALISEE 56,56106,DDA,53,BRETAGNE,NULL,NULL,RUE CAMILLE CLAUDEL,56890,PLESCOP,"47,676448","-2,800869"
GRE0143005663,APE CREUTZWALD,57036,ALE,44,GRAND EST,NULL,NULL,6 rue de Carling,57150,CREUTZWALD,"49,205416","6,695364"
GRE0146002335,THIONVILLE BEAUREGARD,57039,ALE,44,GRAND EST,NULL,NULL,2 rue des Frères,57106,THIONVILLE,"49,352723","6,159187"
GRE0132002311,FORBACH VILLE HAUTE,57040,ALE,44,GRAND EST,NULL,NULL,1 RUE JEAN MONNET,57600,FORBACH,"49,187451","6,903126"
GRE0135002319,METZ BLIDA,57043,ALE,44,GRAND EST,NULL,NULL,3 AVENUE DE BLIDA,57000,METZ,"49,125774","6,181573"
GRE0149002312,FORBACH CARREFOUR DE EUROPE,57411,ALE,44,GRAND EST,NULL,NULL,1 RUE DU 18E CHASSEUR,57600,FORBACH,"49,18059","6,88751"
GRE0154002318,METZ GARE,57426,ALE,44,GRAND EST,NULL,NULL,3 T rue Gambetta,57000,METZ,"49,110752","6,173404"
GRE0156005786,APE SARREBOURG,57434,ALE,44,GRAND EST,NULL,LES TERRASSES DE BRETAGNE,ZA LES TERRASSES DE LA SARRE,57400,SARREBOURG,"48,734975","7,0519"
GRE0157005428,SARREGUEMINES,57442,ALE,44,GRAND EST,NULL,NULL,42 RUE RAYMOND POINCARE,57200,SARREGUEMINES,"49,10575","7,072106"
GRE0158005662,APE THIONVILLE MANOM,57450,ALE,44,GRAND EST,NULL,Zone d'activités DE L EMAILLERIE,42 BIS RUE DU LUXEMBOURG,57100,MANOM,"49,375608","6,170243"
GRE0159002317,METZ SEBASTOPOL,57465,ALE,44,GRAND EST,NULL,NULL,5 RUE DES DINANDIERS,57070,METZ,"49,109473","6,230357"
GRE0161005552,SAINT AVOLD,57481,ALE,44,GRAND EST,NULL,NULL,2 rue du Général De Gaulle,57500,ST AVOLD,"49,103246","6,709126"
GRE0162005463,MONTIGNY LES METZ,57514,ALE,44,GRAND EST,NULL,NULL,325 rue de Pont-à-Mousson,57950,MONTIGNY LES METZ,"49,095911","6,139739"
GRE0163002316,HAYANGE,57530,ALE,44,GRAND EST,NULL,NULL,13 RUE DE LA MARNE,57700,HAYANGE,"49,33211","6,061766"
GRE0164005748,APE HAGONDANGE,57553,ALE,44,GRAND EST,NULL,NULL,15 RUE DES ARTISANS,57300,HAGONDANGE,"49,243059","6,165528"
GRE0130005597,Direction Territoriale de Moselle,57561,DDA,44,GRAND EST,DT57 et Plateforme de Production,NULL,47 rue Haute Seille,57045,METZ,"49,114462","6,17209"
BFC0005005891,NEVERS,58006,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,Ancienne caserne pittié,5 B rue du 13e de Ligné,58000,NEVERS,"46,99163","3,145"
BFC0027005505,COSNE COURS SUR LOIRE,58054,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,45 B rue Général Binot,58200,COSNE COURS SUR LOIRE,"47,40134","2,92548"
BFC0023005888,DECIZE,58062,ALE,27,BOURGOGNE-FRANCHE-COMTE,NULL,NULL,121 avenue de Verdun,58300,DECIZE,"46,827807","3,48319"
HDF0027002879,LILLE FLUVIAL,59000,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,43 BOULEVARD DE LA MOSELLE,59000,LILLE,"50,627281","3,031497"
HDF0062005674,Armentières,59010,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,21 avenue de l'Europe,59280,ARMENTIERES,"50,689559","2,867931"
HDF0104005785,AULNOYE AYMERIES,59025,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,6 rue Jean Jaurès,59620,AULNOYE AYMERIES,"50,198877","3,845289"
HDF0025005872,LILLE VAUCANSON,59030,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,21 rue Vaucanson,59800,LILLE,"50,628838","3,095342"
HDF0105005865,AVESNELLES,59041,ALE,32,HAUTS-DE-FRANCE,NULL,Zone d¿activités du Château d'eau,20 Route d'Haut-Lieu,59440,AVESNELLES,"50,117803","3,946685"
HDF0064005380,BAILLEUL,59056,ALE,32,HAUTS-DE-FRANCE,NULL,NULL,656 ROUTE DE METEREN,59270,BAILLEUL,"50,738771","2,723635"
